"Index","Artist","ArtistSlug","Title","Year","Width","Height","Megapixels","HighResUrl","LocalFileName","FileSizeBytes"
"613","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","748","1170","0.88","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-16.jpg","0613_Head_of_a_Woman_748x1170.jpg","259642"
"614","Vincent van Gogh","vincent-van-gogh","Head of a Woman","1885","1611","2141","3.45","https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-17.jpg","0614_Head_of_a_Woman_1611x2141.jpg","1138976"
"615","Vincent van Gogh","vincent-van-gogh","Head of a Woman with her Hair Loose","1885","667","1024","0.68","https://uploads4.wikiart.org/images/vincent-van-gogh/head-of-a-woman-with-her-hair-loose-1885(1).jpg","0615_Head_of_a_Woman_with_her_Hair_Loose_667x1024.jpg","717503"
"616","Vincent van Gogh","vincent-van-gogh","Head of a Young Man","1885","2037","3354","6.83","https://uploads1.wikiart.org/images/vincent-van-gogh/head-of-a-young-man(2).jpg","0616_Head_of_a_Young_Man_2037x3354.jpg","5278566"
"617","Vincent van Gogh","vincent-van-gogh","Head of a Young Man","1885","741","1208","0.9","https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-young-man-1.jpg","0617_Head_of_a_Young_Man_741x1208.jpg","280850"
"618","Vincent van Gogh","vincent-van-gogh","Head of a Young Man","1885","769","1305","1","https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-young-man-2.jpg","0618_Head_of_a_Young_Man_769x1305.jpg","288087"
"619","Vincent van Gogh","vincent-van-gogh","Head of a Young Man with a Pipe","1885","738","1251","0.92","https://uploads1.wikiart.org/images/vincent-van-gogh/head-of-a-young-man-with-a-pipe.jpg","0619_Head_of_a_Young_Man_with_a_Pipe_738x1251.jpg","275866"
"620","Vincent van Gogh","vincent-van-gogh","Head of a Young Peasant in a Peaked Cap","1885","1774","2333","4.14","https://uploads5.wikiart.org/images/vincent-van-gogh/head-of-a-young-peasant-in-a-peaked-cap-1885.jpg","0620_Head_of_a_Young_Peasant_in_a_Peaked_Cap_1774x2333.jpg","1292374"
"621","Vincent van Gogh","vincent-van-gogh","Head of a Young Peasant Woman with Dark Cap","1885","1417","2241","3.18","https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-young-peasant-woman-with-dark-cap-1885.jpg","0621_Head_of_a_Young_Peasant_Woman_with_Dark_1417x2241.jpg","963358"
"622","Vincent van Gogh","vincent-van-gogh","Head of an Old Woman with White Cap The Midwife","1885","2448","3168","7.76","https://uploads7.wikiart.org/images/vincent-van-gogh/head-of-an-old-woman-with-white-cap-the-midwife-1885(2).jpg","0622_Head_of_an_Old_Woman_with_White_Cap_The_2448x3168.jpg","6362891"
"623","Vincent van Gogh","vincent-van-gogh","Honesty in a Vase","1885","738","1024","0.76","https://uploads1.wikiart.org/images/vincent-van-gogh/honesty-in-a-vase-1885.jpg","0623_Honesty_in_a_Vase_738x1024.jpg","222759"
"624","Vincent van Gogh","vincent-van-gogh","Interior with Peasant Woman Peeling Potatoes","1885","1445","1873","2.71","https://uploads1.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-peeling-potatoes-1885.jpg","0624_Interior_with_Peasant_Woman_Peeling_Pota_1445x1873.jpg","830469"
"625","Vincent van Gogh","vincent-van-gogh","Interior with Peasant Woman Sewing","1885","902","1024","0.92","https://uploads0.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sewing-1885.jpg","0625_Interior_with_Peasant_Woman_Sewing_902x1024.jpg","242478"
"626","Vincent van Gogh","vincent-van-gogh","Interior with Peasant Woman Sewing","1885","749","1024","0.77","https://uploads2.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sewing-1885-1.jpg","0626_Interior_with_Peasant_Woman_Sewing_749x1024.jpg","185646"
"627","Vincent van Gogh","vincent-van-gogh","Interior with Peasant Woman Sewing","1885","863","1024","0.88","https://uploads2.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sewing-1885-2.jpg","0627_Interior_with_Peasant_Woman_Sewing_863x1024.jpg","248230"
"628","Vincent van Gogh","vincent-van-gogh","Interior with Peasant Woman Sewing","1885","636","1024","0.65","https://uploads2.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sewing-1885-3.jpg","0628_Interior_with_Peasant_Woman_Sewing_636x1024.jpg","283705"
"629","Vincent van Gogh","vincent-van-gogh","Interior with Peasant Woman Sewing","1885","626","1024","0.64","https://uploads2.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sewing-1885-4.jpg","0629_Interior_with_Peasant_Woman_Sewing_626x1024.jpg","168121"
"630","Vincent van Gogh","vincent-van-gogh","Interior with Peasant Woman Sitting near the Fireplace","1885","656","1024","0.67","https://uploads2.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sitting-near-the-fireplace-1885.jpg","0630_Interior_with_Peasant_Woman_Sitting_near_656x1024.jpg","168243"
"631","Vincent van Gogh","vincent-van-gogh","Interior with Peasant Woman Sitting near the Fireplace","1885","1024","771","0.79","https://uploads4.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sitting-near-the-fireplace-1885-1.jpg","0631_Interior_with_Peasant_Woman_Sitting_near_1024x771.jpg","186202"
"632","Vincent van Gogh","vincent-van-gogh","Kettle Over a Fire, and a Cottage by Night","1885","1353","2308","3.12","https://uploads7.wikiart.org/images/vincent-van-gogh/kettle-over-a-fire-and-a-cottage-by-night-1885.jpg","0632_Kettle_Over_a_Fire,_and_a_Cottage_by_Nig_1353x2308.jpg","958143"
"633","Vincent van Gogh","vincent-van-gogh","Landscape at Dusk","1885","1139","937","1.07","https://uploads1.wikiart.org/images/vincent-van-gogh/landscape-at-dusk-1885.jpg","0633_Landscape_at_Dusk_1139x937.jpg","241617"
"634","Vincent van Gogh","vincent-van-gogh","Landscape at Sunset","1885","1775","1229","2.18","https://uploads3.wikiart.org/images/vincent-van-gogh/landscape-at-sunset-1885.jpg","0634_Landscape_at_Sunset_1775x1229.jpg","656388"
